kanda,sarga,shloka,shloka_text,explanation
Uttara Kanda,32,1,नर्मदापुलिने यत्र राक्षसेन्द्रः सुदारुणः । पुष्पोपहारं कुरुते तस्माद्देशाददूरतः ।। 7.32.1 ।।,"Not far from that place, on the bank of the Narmada, where the extremely fierce king of Rakshasas performs an offering of flowers."
Uttara Kanda,32,2,अर्जुनो जयतां श्रेष्ठो माहिष्मत्याः पतिः प्रभुः । क्रीडते सह नारीभिर्नर्मदातोयमाश्रितः ।। 7.32.2 ।।,"Arjuna, the best of the victorious, the lord and master of Mahishmati, plays with women, dwelling by the waters of the Narmada."
Uttara Kanda,32,3,तासां मध्यगतो राजा रराज च तदार्जुनः । करेणूनां सहस्रस्य मध्यस्थ इव कुञ्जरः ।। 7.32.3 ।।,"And that King Arjuna, situated in their midst, shone, like an elephant in the midst of a thousand female elephants."
Uttara Kanda,32,4,जिज्ञासुः स तु बाहूनां सहस्रस्योत्तमं बलम् । रुरोध नर्मदावेगं बाहुभिर्बहुभिर्वृतः ।। 7.32.4 ।।,"Desirous of knowing the supreme strength of his thousand arms, he, surrounded by his many arms, obstructed the current of the Narmada."
Uttara Kanda,32,5,कार्तवीर्यभुजासक्तं तज्जलं प्राप्य निर्मलम् । कूलोपहारं कुर्वाणं प्रतिस्रोतः प्रधावति ।। 7.32.5 ।।,"That pure water, having been held by Kartavirya's arms, rushes upstream, eroding the banks."
Uttara Kanda,32,6,समीननक्रमकरः सपुष्पकुशसंस्तरः । स नर्मदाम्भसो वेगः प्रावृट्काल इवाबभौ ।। 7.32.6 ।।,"That current of the Narmada's water, teeming with fish, crocodiles, and makaras, and adorned with a spread of flowers and kusha grass, appeared like the rainy season."
Uttara Kanda,32,7,स वेगः कार्तवीर्येण सम्प्रेषित इवाम्भसः । पुष्पोपहारं सकलं रावणस्य जहार ह ।। 7.32.7 ।।,"That current, as if sent by Kartavirya from the water, indeed carried away all of Ravana's flower offering."
Uttara Kanda,32,8,रावणो ऽर्धसमाप्तं तमुत्सृज्य नियमं तदा । नर्मदां पश्यते कान्तां प्रतिकूलां यथा प्रियाम् ।। 7.32.8 ।।,"Then Ravana, having abandoned that half-completed vow, saw the beautiful Narmada, which was adverse like a beloved woman."
Uttara Kanda,32,9,पश्चिमेन तु तं दृष्ट्वा सागरोद्गारसन्निभम् । वर्धन्तमम्भसो वेगं पूर्वामाशां प्रविश्य तु ।। 7.32.9 ।।,"But seeing from the west that increasing surge of water, resembling an ocean's outpouring, it entered the eastern direction."
Uttara Kanda,32,10,ततो ऽनुभ्रान्तशकुनां स्वभावोपरमे स्थिताम् । निर्विकाराङ्गनाभासामपश्यद्रावणो नदीम् ।। 7.32.10 ।।,"Then Ravana saw the river, where birds were flying around, which was still, its natural state having ceased, and which resembled an unperturbed woman."
Uttara Kanda,32,11,सव्येतरकराङ्गुल्या सशब्दं च दशाननः । वेगप्रभावमन्वेष्टुं सो ऽदिशच्छुकसारणौ ।। 7.32.11 ।।,"Daśānana, with the finger of his right hand and making a sound, ordered Śuka and Sāraṇa to investigate the speed and power."
Uttara Kanda,32,12,तौ तु रावणसन्दिष्टौ भ्रातरौ शुकसारणौ । व्योमान्तरगतौ वीरौ प्रस्थितौ पश्चिमामुखौ ।। 7.32.12 ।।,"Those two valiant brothers, Shuka and Sarana, sent by Ravana, having ascended into the sky, departed westward."
Uttara Kanda,32,13,अर्धयोजनमात्रं तु गत्वा तौ रजनीचरौ । पश्येतां पुरुषं तोये क्रीडन्तं सहयोषितम् ।। 7.32.13 ।।,"Having gone just half a yojana, those two night-wanderers saw a man playing in the water accompanied by a woman."
Uttara Kanda,32,14,बृहत्सालप्रतीकाशं तोयव्याकुलमूर्धजम् । मदरक्तान्तनयनं मदव्याकुलतेजसम् ।। 7.32.14 ।।,"Resembling a large Sal tree, with hair dishevelled by water, with the corners of the eyes red from intoxication, and with splendor agitated by intoxication."
Uttara Kanda,32,15,नदीं बाहुसहस्रेण रुन्धन्तमरिमर्दनम् । गिरिं पादसहस्रेण रुन्धन्तमिव मेदिनीम् ।। 7.32.15 ।।,"Obstructing a river with a thousand arms, the destroyer of enemies, as if obstructing the earth with a thousand feet like a mountain."
Uttara Kanda,32,16,बालानां वरनारीणां सहस्रेण समावृतम् । समदानां करेणूनां सहस्रेणेव कुञ्जरम् ।। 7.32.16 ।।,"Surrounded by a thousand young and beautiful women, like an elephant by a thousand female elephants in rut."
